ID;en-de;de-de;tr-de;en-nz;en-es;es-es;en-it;it-it;..;..;..;..;..;..
812004;The inserted PIN was too short.;Der eingegebene PIN-Code war zu kurz;Girilen PIN kodu çok kısa.;The inserted PIN was too short.;The inserted PIN was too short.;El PIN introducido era demasiado corto.;NA;NA;Der eingegebene PIN-Code war zu kurz;The inserted PIN was too short.;Girilen PIN kodu çok kısa.;Der eingegebene PIN-Code war zu kurz;The inserted PIN was too short.;The inserted PIN was too short.
812005;The inserted PIN was wrong.;Der eingegebene PIN-Code war falsch;Girilen PIN kodu yanlıştı.;The inserted PIN was wrong.;The inserted PIN was wrong.;El PIN introducido es erróneo.;NA;NA;Der eingegebene PIN-Code war falsch;The inserted PIN was wrong.;Girilen PIN kodu yanlıştı.;Der eingegebene PIN-Code war falsch;The inserted PIN was wrong.;The inserted PIN was wrong.
812006;Note: All Configurations will be lost. If you want to backup your configuration, unplug your LTE SIM and hard reset to do a configuration backup first.;Achtung: Alle Einstellungen gehen verloren. Wenn Sie Ihre Konfiguration sichern möchten,entnehmen Sie die LTE SIM-Karte und führen dann ein Backup durch.;Dikkat: Tüm ayarlar silinir. Eğer konfigürasyonunuzu yedeklemek istiyorsanız, LTE SIM kartını çıkarınız ve sonra bir yedekleme yapınız.;Note: All Configurations will be lost. If you want to backup your configuration, unplug your LTE SIM and hard reset to do a configuration backup first.;Note: All Configurations will be lost. If you want to backup your configuration, unplug your LTE SIM and hard reset to do a configuration backup first.;Nota: Se perderán todas las configuraciones. Si desea una copia de seguridad de la configuración, desconecte la SIM y resetee para hacer una copia de seguridad de configuración primero.;NA;NA;Achtung: Alle Einstellungen gehen verloren. Wenn Sie Ihre Konfiguration sichern möchten,entnehmen Sie die LTE SIM-Karte und führen dann ein Backup durch.;Note: All Configurations will be lost. If you want to backup your configuration, unplug your LTE SIM and hard reset to do a configuration backup first.;Dikkat: Tüm ayarlar silinir. Eğer konfigürasyonunuzu yedeklemek istiyorsanız, LTE SIM kartını çıkarınız ve sonra bir yedekleme yapınız.;Achtung: Alle Einstellungen gehen verloren. Wenn Sie Ihre Konfiguration sichern möchten,entnehmen Sie die LTE SIM-Karte und führen dann ein Backup durch.;Note: All Configurations will be lost. If you want to backup your configuration, unplug your LTE SIM and hard reset to do a configuration backup first.;Note: All Configurations will be lost. If you want to backup your configuration, unplug your LTE SIM and hard reset to do a configuration backup first.
812007;The LTE SIM was changed. You have to perform a factory reset. Press continue to perform a factory reset now.;Die SIM-Karte wurde getauscht. Sie müssen das Gerät auf Werkseinstellungen zurücksetzen. Klicken Sie Weiter zur Bestätigung.;SIM kartı değiştirildi. Cihazı fabrika ayarlarına sıfırlamak zorundasınız. Onaylamak için Devam'ı tıklayınız.;The LTE SIM was changed. You have to perform a factory reset. Press continue to perform a factory reset now.;The LTE SIM was changed. You have to perform a factory reset. Press continue to perform a factory reset now.;La SIM se ha cambiado. Usted tiene que devolver el router a los ajustes de fábrica. Pulse continuar para devolver el router a los ajustes de fábrica ahora.;NA;NA;Die SIM-Karte wurde getauscht. Sie müssen das Gerät auf Werkseinstellungen zurücksetzen. Klicken Sie Weiter zur Bestätigung.;The LTE SIM was changed. You have to perform a factory reset. Press continue to perform a factory reset now.;SIM kartı değiştirildi. Cihazı fabrika ayarlarına sıfırlamak zorundasınız. Onaylamak için Devam'ı tıklayınız.;Die SIM-Karte wurde getauscht. Sie müssen das Gerät auf Werkseinstellungen zurücksetzen. Klicken Sie Weiter zur Bestätigung.;The LTE SIM was changed. You have to perform a factory reset. Press continue to perform a factory reset now.;The LTE SIM was changed. You have to perform a factory reset. Press continue to perform a factory reset now.
812008;LTE SIM changed detected;LTE SIM-Karten-Tausch erkannt.;4G SIM kartı değişikliği tespit edildi.;LTE SIM changed detected;LTE SIM changed detected;Cambio de SIM detectado;NA;NA;LTE SIM-Karten-Tausch erkannt.;LTE SIM changed detected;4G SIM kartı değişikliği tespit edildi.;LTE SIM-Karten-Tausch erkannt.;LTE SIM changed detected;LTE SIM changed detected
812009;Factory Reset;Zurücksetzen auf Werkseinstellungen;Fabrika ayarlarına sıfırlama;Factory Reset;Factory Reset;Ajustes de Fábrica;NA;NA;Zurücksetzen auf Werkseinstellungen;Factory Reset;Fabrika ayarlarına sıfırlama;Zurücksetzen auf Werkseinstellungen;Factory Reset;Factory Reset
812010;Are you sure you want to reset your EasyBox to the default factory settings?;Sind Sie sicher, dass Sie Ihre EasyBox auf Werkseinstellungen zurücksetzen möchten?;EasyBox cihazınızı fabrika ayarlarına sıfırlamak istediğinizden emin misiniz?;Are you sure you want to reset your EasyBox to the default factory settings?;Are you sure you want to reset your router to the default factory settings?;¿Está seguro de que desea restablecer su router a la configuración predeterminada de fábrica?;NA;NA;Sind Sie sicher, dass Sie Ihre EasyBox auf Werkseinstellungen zurücksetzen möchten?;Are you sure you want to reset your EasyBox to the default factory settings?;EasyBox cihazınızı fabrika ayarlarına sıfırlamak istediğinizden emin misiniz?;Sind Sie sicher, dass Sie Ihre EasyBox auf Werkseinstellungen zurücksetzen möchten?;Are you sure you want to reset your EasyBox to the default factory settings?;Are you sure you want to reset your PlusBox to the default factory settings?
812011;Configuration Reset in Progress;Konfiguration wird zurückgesetzt;Konfigürasyon sıfırlanıyor;Configuration Reset in Progress;Configuration Reset in Progress;Restablecer configuración en curso;NA;NA;Konfiguration wird zurückgesetzt;Configuration Reset in Progress;Konfigürasyon sıfırlanıyor;Konfiguration wird zurückgesetzt;Configuration Reset in Progress;Configuration Reset in Progress
812012;Configuration Reset Successfully;Rücksetzen der Konfiguration erfolgreich abgeschlossen;Konfigürasyon sıfırlama işlemi başarıyla tamamlandı;Configuration Reset Successfully;Configuration Reset Successfully;Configuración restablecida con éxito;Configuration Reset Successfully;;Rücksetzen der Konfiguration erfolgreich abgeschlossen;Configuration Reset Successfully;Konfigürasyon sıfırlama işlemi başarıyla tamamlandı;Rücksetzen der Konfiguration erfolgreich abgeschlossen;Configuration Reset Successfully;Configuration Reset Successfully
812013;Do not turn off your EasyBox.;Schalten Sie Ihre EasyBox nicht aus;EasyBox cihazınızı kapatmayınız.;Do not turn off your EasyBox.;Do not turn off your router.;No apague su router.;NA;NA;Schalten Sie Ihre EasyBox nicht aus;Do not turn off your EasyBox.;EasyBox cihazınızı kapatmayınız.;Schalten Sie Ihre EasyBox nicht aus;Do not turn off your EasyBox.;Do not turn off your PlusBox.
812014;Your EasyBox is now restarting. Please do not turn it off or press any buttons until it has restarted.;Ihre EasyBox wird nun neu gestartet. Bitte nicht ausschalten und keine Veränderungen vornehmen, bis der Neustart abgeschlossen ist.;EasyBox cihazınız şimdi yeniden başlatılıyor. Yeniden başlatma işlemi tamamlanıncaya kadar lütfen kapatmayınız ve herhangi bir değişiklik yapmayınız.;Your EasyBox is now restarting. Please do not turn it off or press any buttons until it has restarted.;Your router is now restarting. Please do not turn it off or press any buttons until it has restarted.;Su router se está reiniciando. Por favor, no lo apague ni pulse ningún botón hasta que se haya reiniciado.;Your router is now restarting. Please do not turn it off or press any buttons until it has restarted.;;Ihre EasyBox wird nun neu gestartet. Bitte nicht ausschalten und keine Veränderungen vornehmen, bis der Neustart abgeschlossen ist.;Your EasyBox is now restarting. Please do not turn it off or press any buttons until it has restarted.;EasyBox cihazınız şimdi yeniden başlatılıyor. Yeniden başlatma işlemi tamamlanıncaya kadar lütfen kapatmayınız ve herhangi bir değişiklik yapmayınız.;Ihre EasyBox wird nun neu gestartet. Bitte nicht ausschalten und keine Veränderungen vornehmen, bis der Neustart abgeschlossen ist.;Your EasyBox is now restarting. Please do not turn it off or press any buttons until it has restarted.;Your PlusBox is now restarting. Please do not turn it off or press any buttons until it has restarted.
812015;NA;NA;NA;What type of connection do you have?;What type of connection do you have?;¿Que tipo de conexión tiene?;NA;NA;NA;NA;NA;NA;NA;NA
812016;NA;NA;NA;Fibre;Fibre;Fibra;NA;NA;NA;NA;NA;NA;NA;NA
812017;NA;NA;NA;Broadband;Broadband;Banda Ancha;NA;NA;NA;NA;NA;NA;NA;NA
812018;NA;NA;NA;Are you subscribed to a naked broadband plan?;Are you subscribed to a naked broadband plan?;¿Está suscrito a un plan de banda ancha naked?;NA;NA;NA;NA;NA;NA;NA;NA
812019;NA;NA;NA;Yes;Yes;Sí;NA;NA;NA;NA;NA;NA;NA;NA
812020;NA;NA;NA;No;No;No;NA;NA;NA;NA;NA;NA;NA;NA
812021;NA;NA;NA;You are currently connected to Fibre.;You are currently connected to Fibre.;En este momento está conectado con fibra.;NA;NA;NA;NA;NA;NA;NA;NA
812022;NA;NA;NA;To continue to set up your Fibre services, select Next.;To continue to set up your Fibre services, select Next.;Para continuar con la activación de los servicios de fibra, haga clic en Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
812023;NA;NA;NA;If you want to change your connection to Broadband, select Change.;If you want to change your connection to Broadband, select Change.;Si desea cambiar su conexión a banda ancha, seleccione Cambiar.;NA;NA;NA;NA;NA;NA;NA;NA
812024;NA;NA;NA;Connected to Fibre;Connected to Fibre;Conectado a la fibra;NA;NA;NA;NA;NA;NA;NA;NA
812025;NA;NA;NA;Connected to Broadband;Connected to Broadband;Conectado a la banda ancha;NA;NA;NA;NA;NA;NA;NA;NA
812026;NA;NA;NA;You are currently connected to Broadband.;You are currently connected to Broadband.;En este momento está conectado a la banda ancha.;NA;NA;NA;NA;NA;NA;NA;NA
812027;NA;NA;NA;To continue to set up your Broadband services, select Next.;To continue to set up your Broadband services, select Next.;Para continuar con la configuración de los servicios de banda ancha, seleccione Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
812028;NA;NA;NA;203020;If you want to change your connection to Fibre, select Change.;Si usted desea cambiar su conexión a Fibra, seleccione Cambiar.;NA;NA;NA;NA;NA;NA;NA;NA
812029;NA;NA;NA;Connect the network cable;Connect the network cable;Conecte el cable de red;NA;NA;NA;NA;NA;NA;NA;NA
812030;NA;NA;NA;1. Connect one of the supplied white cable with yellow tags into the yellow GIGA port on your Vodafone Station, as shown in the picture above.;1. Connect one of the supplied white cable with yellow tags into the yellow FIBRE port on your Vodafone Station, as shown in the picture above.;1. Conecte un extremo del cable blanco con pestañas amarillas en el puerto FIBRE de su router, como se muestra en la imagen.;NA;NA;NA;NA;NA;NA;NA;NA
812031;NA;NA;NA;2. Connect the other end into the GE1 port on the Fibre connection point.;2. Connect the other end into the GE port on the Fibre connection point.;2. Conecte el otro extremo en el puerto GE del punto de conexión de fibra.;NA;NA;NA;NA;NA;NA;NA;NA
812032;NA;NA;NA;Connect the internet cable;Connect the internet cable;Conecte el cable de Internet;NA;NA;NA;NA;NA;NA;NA;NA
812033;NA;NA;NA;1. Connect the supplied white cable with red tags into the red ASDL port on your Vodafone Station and then into the ASDL port on the white line filter box, as shown in the picture above.;1. Connect the supplied white cable with red tags into the red ADSL port on your Vodafone Station and then into the ADSL port on the white line filter box, as shown in the picture above.;1. Conecte un extremo del cable blanco con pestañas grises en el puerto ADSL del router Vodafone y el tro extremo en una roseta, como se muestra en la imagen.;NA;NA;NA;NA;NA;NA;NA;NA
812034;NA;NA;NA;2. Connect the white line filter box to the telephone wall jack.;2. Connect the white line filter box to the telephone wall jack.;2. Conecte el microfiltro a la roseta telefónica de la pared.;NA;NA;NA;NA;NA;NA;NA;NA
812035;NA;NA;NA;Checking the set up of your internet connection...;Checking the set up of your internet connection...;Comprobación de la configuración de su conexión a Internet ...;NA;NA;NA;NA;NA;NA;NA;NA
812036;NA;NA;NA;Checking...;Checking...;Comprobación ...;NA;NA;NA;NA;NA;NA;NA;NA
812037;NA;NA;NA;Instead of a Fibre connection we have detected an ADSL Broadband connection.;Instead of a Fibre connection we have detected an ADSL Broadband connection.;En lugar de una conexión de fibra hemos detctado una conexión ADSL.;NA;NA;NA;NA;NA;NA;NA;NA
812038;NA;NA;NA;If you wish to continue setting up your Vodafone services on a Broadband connection, then select Next.;If you wish to continue setting up your Vodafone services on a Broadband connection, then select Next.;Si desea continuar con la configuración de su conexión de banda ancha, seleccione Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
812039;NA;NA;NA;Otherwise to set up your Vodafone services on a Fibre connection, select Change and follow the instructions for connecting the Fibre cable.;Otherwise to set up your Vodafone services on a Fibre connection, select Change and follow the instructions for connecting the Fibre cable.;De lo contrario para configurar su conexión de fibra, seleccione Cambiar y siga las instrucciones para conectar el cable de fibra.;NA;NA;NA;NA;NA;NA;NA;NA
812040;NA;NA;NA;Oops...;Oops...;¡Oops! ...;NA;NA;NA;NA;NA;NA;NA;NA
812041;NA;NA;NA;Instead of a ADSL Broadband connection we have detected a Fibre connection.;Instead of a ADSL Broadband connection we have detected a Fibre connection.;En lugar de una conexión ADSL hemos detectado una conexión de fibra.;NA;NA;NA;NA;NA;NA;NA;NA
812042;NA;NA;NA;If you wish to continue setting up your Vodafone services on a Fibre connection, then select Next.;If you wish to continue setting up your Vodafone services on a Fibre connection, then select Next.;Si desea continuar con la configuración de su conexión de fibra, seleccione Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
812043;NA;NA;NA;Otherwise to set up your Vodafone services on a Broadband connection, select Change und follow the instructions for connecting the Broadband cable.;Otherwise to set up your Vodafone services on a Broadband connection, select Change und follow the instructions for connecting the Broadband cable.;De lo contrario para configurar su conexión de banda ancha, seleccione Cambiar y siga las instrucciones para conectar el cable de fibra.;NA;NA;NA;NA;NA;NA;NA;NA
812044;NA;NA;NA;Please remove the white cable with red tags, which is connected from the red ADSL port on the back of the Vodafone Station to the ADSL port on the white line filter box.;Please remove the white cable with red tags, which is connected from the red ADSL port on the back of the Vodafone Station to the ADSL port on the white line filter box.;Por favor, retire el cable blanco con pestañas grises, que está conectado al puerto ADSL del router y a la roseta telefónica.;NA;NA;NA;NA;NA;NA;NA;NA
812045;NA;NA;NA;Then click Next to see how to connect your Fibre cable.;Then click Next to see how to connect your Fibre cable.;A continuación, haga clic en Siguiente para ver cómo conectar el cable de fibra.;NA;NA;NA;NA;NA;NA;NA;NA
812046;NA;NA;NA;Remove ADSL cable;Remove ADSL cable;Retire el cable ADSL;NA;NA;NA;NA;NA;NA;NA;NA
812047;NA;NA;NA;Remove Fibre cable;Remove Fibre cable;Retire el cable de fibra;NA;NA;NA;NA;NA;NA;NA;NA
812048;NA;NA;NA;Please remove the white cable with yellow tags, which is connected from the yellow GIGA port on the back of the Vodafone Station to the Fibre connection point.;Please remove the white cable with yellow tags, which is connected from the yellow FIBRE port on the back of the Vodafone Station to the Fibre connection point.;Por favor, retire el cable blanco con pestañas amarillas, que está conectado al puerto FIBRE y al punto de conexión de fibra.;NA;NA;NA;NA;NA;NA;NA;NA
812049;NA;NA;NA;Then click Next to see how to connect your Broadband cable.;Then click Next to see how to connect your Broadband cable.;A continuación, haga clic en Siguiente para ver cómo conectar el cable de banda ancha.;NA;NA;NA;NA;NA;NA;NA;NA
812050;NA;NA;NA;Checking the connection of your cables...;Checking the connection of your cables...;Comprobación de la conexión de los cables ...;NA;NA;NA;NA;NA;NA;NA;NA
812051;NA;NA;NA;Internet connection working;Internet connection working;Conexión a Internet correcta;NA;NA;NA;NA;NA;NA;NA;NA
812052;NA;NA;NA;Your internet connection is now working;Your internet connection is now working;Su conexión a internet es correcta;NA;NA;NA;NA;NA;NA;NA;NA
812053;NA;NA;NA;To set up your account on the EasyBox, click Next.;To set up your account on the router, click Next.;Para configurar su cuenta en el router,haga clic en Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
812054;NA;NA;NA;Internet connection successfully set up;Internet connection successfully set up;Conexión a Internet configurada correctamente;NA;NA;NA;NA;NA;NA;NA;NA
812055;NA;NA;NA;Your internet connection has been successfully set up.;Your internet connection has been successfully set up.;Su conexión a internet se ha establecido con éxito.;NA;NA;NA;NA;NA;NA;NA;NA
812056;NA;NA;NA;To continue your set up and connect your phone services press the Next button.;To continue your set up and connect your phone services press the Next button.;Para continuar con la configuración del servicio telefónico, pulse el botón Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
812057;NA;NA;NA;Internet connection successfully detected;Internet connection successfully detected;Conexión a Internet con éxito;NA;NA;NA;NA;NA;NA;NA;NA
812058;NA;NA;NA;Your internet connection has been successfully detected.;Your internet connection has been successfully detected.;Su conexión a internet se ha detectado correctamente.;NA;NA;NA;NA;NA;NA;NA;NA
812059;NA;NA;NA;"To continue your set up and connect your
phone services press the Next button.
";"To continue your set up and connect your
phone services press the Next button.";Para continuar con la configuración del servicio telefónico, pulse el botón Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
812060;NA;NA;NA;Connection setup complete;Connection setup complete;Configuración de la conexión completa;NA;NA;NA;NA;NA;NA;NA;NA
812061;NA;NA;NA;You have now completed the steps you need to set up your connection.;You have now completed the steps you need to set up your connection.;Ya ha completado los pasos necesarios para configurar su conexión.;NA;NA;NA;NA;NA;NA;NA;NA
812062;NA;NA;NA;When you finish the activation wizard your internet services will activate shortly after.;When you finish the activation wizard your internet services will activate shortly after.;Tras finalizar el asistente de configuración, los servicios de Internet se activarán poco después.;NA;NA;NA;NA;NA;NA;NA;NA
812063;NA;NA;NA;To set up your account on the EasyBox, click Next.;To set up your account on the router, click Next.;Para configurar su cuenta en el router, haga clic en Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
812064;NA;NA;NA;Set up your phone connection;Set up your phone connection;Configurar la conexión telefónica;NA;NA;NA;NA;NA;NA;NA;NA
812065;NA;NA;NA;I wish to connect my phone directly to the Vodafone Station;I wish to connect my phone directly to the Vodafone Station;Quiero conectar mi teléfono directamente al router Vodafone;NA;NA;NA;NA;NA;NA;NA;NA
812066;NA;NA;NA;I wish to connect my phone to the new telephone wall jack by my Fibre connection point.;I wish to connect my phone to the new telephone wall jack by my Fibre connection point.;Quiero conectar mi teléfono a una roseta a través del punto de conexión de fibra.;NA;NA;NA;NA;NA;NA;NA;NA
812067;NA;NA;NA;Set up your phone services;Set up your phone services;Configure los servicios de telefonía;NA;NA;NA;NA;NA;NA;NA;NA
812068;NA;NA;NA;I wish to have my calls delivered over a traditional phone line.;I wish to have my calls delivered over a traditional phone line.;Deseo que mis llamadas se realicen a través de una línea telefónica tradicional.;NA;NA;NA;NA;NA;NA;NA;NA
812069;NA;NA;NA;I wish to have my calls delivered over my internet connection.;I wish to have my calls delivered over my internet connection.;Deseo que mis llamadas se realice a través de mi conexión a internet.;NA;NA;NA;NA;NA;NA;NA;NA
812070;NA;NA;NA;Connect your phone;Connect your phone;Conecte el teléfono;NA;NA;NA;NA;NA;NA;NA;NA
812071;NA;NA;NA;1. Connect the Vodafone Station to the telephone wall jack by plugging the supplied white cable with grey tags into the grey TEL 1 port on your Vodafone Station.;1. Connect the Vodafone Station to the telephone wall jack by plugging the supplied white cable with grey tags into the grey PHONE port on your Vodafone Station.;1. Conecte el router Vodafone a la toma telefónica de la pared conectando el cable blanco con pestañas grises en el puerto PHONE del router.;NA;NA;NA;NA;NA;NA;NA;NA
812072;NA;NA;NA;2. Connect other end into the telephone wall jack next to your Fibre connection point. Your existing phone jacks should now work as normal.;2. Connect other end into the telephone wall jack next to your Fibre connection point. Your existing phone jacks should now work as normal.;2. Conecte el otro extremo en la roseta al lado de su punto de conexión de fibra. Sus tomas telefónicas existentes ahora deberían funcionar con normalidad.;NA;NA;NA;NA;NA;NA;NA;NA
812073;NA;NA;NA;1. Connect one end of the supplied white cable with grey tags to your phone.;1. Connect one end of the supplied white cable with grey tags to your phone.;1. Conecte un extremo del cable blanco con pestañas grises en su teléfono.;NA;NA;NA;NA;NA;NA;NA;NA
812074;NA;NA;NA;2. Connect the other end into the grey TEL 1 port on your Vodafone Station, as shown in the picture above.;2. Connect the other end into the grey PHONE port on your Vodafone Station, as shown in the picture above.;2. Conecte el otro extremo en el puerto PHONE del router Vodafone, como se muestra en la imagen.;NA;NA;NA;NA;NA;NA;NA;NA
812075;NA;NA;NA;1. Connect one end of the supplied white cable with grey tags to your phone.;1. Connect one end of the supplied white cable with grey tags to your phone.;1. Conecte un extremo del cable blanco con pestañas grises en su teléfono.;NA;NA;NA;NA;NA;NA;NA;NA
812076;NA;NA;NA;2. Connect the other end into the phone port of the white line lter box, as shown in the picture above.;2. Connect the other end into the phone port of the white line lter box, as shown in the picture above.;2. Conecte el otro extremo en la roseta, como se muestra en la imagen.;NA;NA;NA;NA;NA;NA;NA;NA
812077;NA;NA;NA;If you have signed up to a Naked plan then click the Skip button.;If you have signed up to a Naked plan then click the Skip button.;Si ha firmado un plan Naked, haga clic en el botón Omitir.;NA;NA;NA;NA;NA;NA;NA;NA
812078;NA;NA;NA;Phone connection setup complete;Phone connection setup complete;Configuración de la conexión telefónica completa;NA;NA;NA;NA;NA;NA;NA;NA
812079;NA;NA;NA;"When you finish the activation your phone service will activate shortly after. If after a few hours your phone service has still not activated please contact customer service.
";When you finish the activation your phone service will activate shortly after. If after a few hours your phone service has still not activated please contact customer service.;Cuando termine la activación su servicio telefónico se activará poco después. Si después de unas horas el servicio telefónico aún no se ha activado por favor contacte con el servicio de asistencia técnica de Vodafone.;NA;NA;NA;NA;NA;NA;NA;NA
812080;NA;NA;NA;Your internet connection is now working.;Your internet connection is now working.;Su conexión a internet está funcionando correctamente.;NA;NA;NA;NA;NA;NA;NA;NA
812081;NA;NA;NA;"When you finish the activation your internet services will activate shortly after.
";When you finish the activation your internet services will activate shortly after.;Cuando termine la activación su servicio de Internet se activará poco después.;NA;NA;NA;NA;NA;NA;NA;NA
812082;NA;NA;NA;Your phone should be working now.;Your phone should be working now.;El teléfono debería estar funcionando ahora.;NA;NA;NA;NA;NA;NA;NA;NA
812083;NA;NA;NA;Internet connection not detected;Internet connection not detected;No se detecta conexión a Internet;NA;NA;NA;NA;NA;NA;NA;NA
812084;NA;NA;NA;To make sure things are set up correctly, try this simple troubleshooting tip:;To make sure things are set up correctly, try this simple troubleshooting tip:;Para asegurarse de que ha realizado las conexiones correctamente compruebe lo siguiente:;NA;NA;NA;NA;NA;NA;NA;NA
812085;NA;NA;NA;Check that the white cable with the yellow tags is correctly connected from the yellow GIGA port on the back of your Vodafone Station to the Fibre connection point and then click the Retry button.;Check that the white cable with the yellow tags is correctly connected from the yellow GIGA port on the back of your router to the Fibre connection point and then click the Retry button.;Compruebe que el cable con las pestañas amarillas está conectado entre la ONT  (Punto de conexión de Fibra) y el puerto FIBER del Router;NA;NA;NA;NA;NA;NA;NA;NA
812086;NA;NA;NA;5. Still having problems?;5. Still having problems?;5. ¿Todavía tiene problemas?;NA;NA;NA;NA;NA;NA;NA;NA
812087;NA;NA;NA;Our teams are here to help you, simply give us a call on: 0800 438 448 - for residential support.;Our teams are here to help you, simply call customer support.;Si el problema persiste, contacte con el servicio de asistencia técnica de Vodafone.;NA;NA;NA;NA;NA;NA;NA;NA
812088;NA;NA;NA;0800 400 888 (or 888 from your Vodafone mobile ) - for business support.;122 - for business support.;122 para el apoyo a las empresas.;NA;NA;NA;NA;NA;NA;NA;NA
812089;NA;NA;NA;Sorry, we haven’t been able to detect your internet connection and we can’t continue the set up.;Sorry, we haven’t been able to detect your internet connection and we can’t continue the set up.;"Conexión a Internet fallida. 

Por favor, sigua las instrucciones que se indican a la derecha para intentar establecer la conexión.";NA;NA;NA;NA;NA;NA;NA;NA
812090;NA;NA;NA;"1. Check that the white cable with the yellow LAN tags is correctly connected from the yellow FIBRE port on the back of your Router to the FIBRE port of your filter box.
";1. Check that the white cable with the yellow LAN tags is correctly connected from the yellow FIBRE port on the back of your Router to the FIBRE port of your filter box.;Compruebe que el cable con las pestañas amarillas está conectado entre la ONT  (Punto de conexión de Fibra) y el puerto FIBER del Router;NA;NA;NA;NA;NA;NA;NA;NA
812091;NA;NA;NA;2. Remove any extension cables, plugs or filters and connect the modem directly to the wall jack.;2. Remove any extension cables, plugs or filters and connect the modem directly to the wall jack.;Retire cualquier extensión, enchufe o filtro y conecte el router directamente a la roseta.;NA;NA;NA;NA;NA;NA;NA;NA
812092;NA;NA;NA;3. Check that you have received conrmation by email or TXT from Vodafone that your Broadband connection is activated. If you haven’t, then your services may not be activated yet.;3. Check that you have received confirmation by email or TXT from Vodafone that your Broadband connection is activated. If you haven’t, then your services may not be activated yet.;Compruebe que el cable con las pestañas amarillas está conectado entre la ONT  (Punto de conexión de Fibra) y el puerto FIBER del Router. Para ver un esquema, pulse en Diagrama.;NA;NA;NA;NA;NA;NA;NA;NA
812093;NA;NA;NA;4. Then click the Retry button.;4. Then click the Retry button.;Si ya ha verificado lo anterior, pulse Reintentar.;NA;NA;NA;NA;NA;NA;NA;NA
812094;NA;NA;NA;Change;Change;Cambiar;NA;NA;NA;NA;NA;NA;NA;NA
812095;NA;NA;NA;Next;Next;Siguiente;NA;NA;NA;NA;NA;NA;NA;NA
812096;NA;NA;NA;Back;Back;Atrás;NA;NA;NA;NA;NA;NA;NA;NA
812097;NA;NA;NA;Close;Close;Cerrar;NA;NA;NA;NA;NA;NA;NA;NA
812098;NA;NA;NA;Retry;Retry;Reintentar;NA;NA;NA;NA;NA;NA;NA;NA
813001;NA;NA;NA;NA;Welcome to Vodafone ADSL Router;Bienvenido a Vodafone ADSL Router;NA;NA;NA;NA;NA;NA;NA;NA
813002;NA;NA;NA;NA;Connected to Fibre;Conectado a la fibra;NA;NA;NA;NA;NA;NA;NA;NA
813003;NA;NA;NA;NA;You are currently connected to Fibre.;En este momento está conectado con fibra.;NA;NA;NA;NA;NA;NA;NA;NA
813004;NA;NA;NA;NA;To continue to set up your WiFi select Next.;Para seguir configurando el WiFi seleccione Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
813005;NA;NA;NA;NA;If you want to change your connection to ADSL, select Change.;Si desea cambiar su conexión ADSL, seleccione Cambiar.;NA;NA;NA;NA;NA;NA;NA;NA
813006;NA;NA;NA;NA;Change;Cambiar;NA;NA;NA;NA;NA;NA;NA;NA
813007;NA;NA;NA;NA;Next;Siguiente;NA;NA;NA;NA;NA;NA;NA;NA
813008;NA;NA;NA;NA;What type of connection do you have?;¿Que tipo de conexión tiene?;NA;NA;NA;NA;NA;NA;NA;NA
813009;NA;NA;NA;NA;Fibre;Fibra;NA;NA;NA;NA;NA;NA;NA;NA
813010;NA;NA;NA;NA;ADSL;ADSL;NA;NA;NA;NA;NA;NA;NA;NA
813011;NA;NA;NA;NA;Back;Atrás;NA;NA;NA;NA;NA;NA;NA;NA
813012;NA;NA;NA;NA;Start;Inicio;NA;NA;NA;NA;NA;NA;NA;NA
813013;NA;NA;NA;NA;Connected to ADSL;Conectado a ADSL;NA;NA;NA;NA;NA;NA;NA;NA
813014;NA;NA;NA;NA;You are currently connected to ADSL.;En este momento está conectado a ADSL.;NA;NA;NA;NA;NA;NA;NA;NA
813015;NA;NA;NA;NA;To continue to set up your WiFi select Next.;Para seguir configurando el WiFi seleccione Siguiente.;NA;NA;NA;NA;NA;NA;NA;NA
813016;NA;NA;NA;NA;If you want to change your connection to Fibre, select Change.;Si usted desea cambiar su conexión a fibra, seleccione Cambiar.;NA;NA;NA;NA;NA;NA;NA;NA
813017;NA;NA;NA;NA;"Connect one end of the supplied white cable
with LAN tags into the FIBER port on
your Vodafone Station, as shown in the picture
on the left.";Conecte el cable con las pestañas amarillas al puerto fibre de su router.;NA;NA;NA;NA;NA;NA;NA;NA
813018;NA;NA;NA;NA;"Connect the other end into the GE port on
the Fibre connection point.";"Conecte el otro extremo a la ONT  (Punto de conexión de Fibra).

Al finalizar, pulse Siguiente.";NA;NA;NA;NA;NA;NA;NA;NA
813019;NA;NA;NA;NA;Connect the network cable;Conecte el cable de red;NA;NA;NA;NA;NA;NA;NA;NA
813020;NA;NA;NA;NA;Connect the internet cable;Conecte el cable de Internet;NA;NA;NA;NA;NA;NA;NA;NA
